dep;jour;pop;P;T;Ti;Tp;Td;cl_age90
36;2023-03-28;215031,00;27,00;189,00;12,56;14,29;87,89;0
36;2023-03-29;215031,00;41,00;186,00;19,07;22,04;86,50;0
36;2023-03-30;215031,00;29,00;95,00;13,49;30,53;44,18;0
36;2023-03-31;215031,00;26,00;112,00;12,09;23,21;52,09;0
37;2023-03-01;613406,00;26,00;305,00;4,24;8,52;49,72;0
37;2023-03-02;613406,00;24,00;182,00;3,91;13,19;29,67;0
37;2023-03-03;613406,00;33,00;257,00;5,38;12,84;41,90;0
37;2023-03-04;613406,00;23,00;274,00;3,75;8,39;44,67;0
37;2023-03-05;613406,00;3,00;90,00;0,49;3,33;14,67;0
37;2023-03-06;613406,00;46,00;424,00;7,50;10,85;69,12;0
37;2023-03-07;613406,00;35,00;324,00;5,71;10,80;52,82;0
37;2023-03-08;613406,00;35,00;329,00;5,71;10,64;53,63;0
37;2023-03-09;613406,00;37,00;239,00;6,03;15,48;38,96;0
37;2023-03-10;613406,00;34,00;264,00;5,54;12,88;43,04;0
37;2023-03-11;613406,00;31,00;249,00;5,05;12,45;40,59;0
37;2023-03-12;613406,00;3,00;61,00;0,49;4,92;9,94;0
37;2023-03-13;613406,00;72,00;473,00;11,74;15,22;77,11;0
37;2023-03-14;613406,00;61,00;315,00;9,94;19,37;51,35;0
37;2023-03-15;613406,00;58,00;299,00;9,46;19,40;48,74;0
37;2023-03-16;613406,00;38,00;208,00;6,19;18,27;33,91;0
37;2023-03-17;613406,00;46,00;255,00;7,50;18,04;41,57;0
37;2023-03-18;613406,00;31,00;247,00;5,05;12,55;40,27;0
37;2023-03-19;613406,00;10,00;56,00;1,63;17,86;9,13;0
37;2023-03-20;613406,00;101,00;413,00;16,47;24,46;67,33;0
37;2023-03-21;613406,00;85,00;413,00;13,86;20,58;67,33;0
37;2023-03-22;613406,00;58,00;338,00;9,46;17,16;55,10;0
37;2023-03-23;613406,00;65,00;249,00;10,60;26,10;40,59;0
37;2023-03-24;613406,00;65,00;281,00;10,60;23,13;45,81;0
37;2023-03-25;613406,00;48,00;252,00;7,83;19,05;41,08;0
37;2023-03-26;613406,00;15,00;66,00;2,45;22,73;10,76;0
37;2023-03-27;613406,00;119,00;430,00;19,40;27,67;70,10;0
37;2023-03-28;613406,00;62,00;315,00;10,11;19,68;51,35;0
37;2023-03-29;613406,00;86,00;325,00;14,02;26,46;52,98;0
37;2023-03-30;613406,00;69,00;273,00;11,25;25,27;44,51;0
37;2023-03-31;613406,00;71,00;268,00;11,57;26,49;43,69;0
38;2023-03-01;1285915,00;74,00;944,00;5,75;7,84;73,41;0
38;2023-03-02;1285915,00;60,00;380,00;4,67;15,79;29,55;0
38;2023-03-03;1285915,00;52,00;574,00;4,04;9,06;44,64;0
38;2023-03-04;1285915,00;53,00;832,00;4,12;6,37;64,70;0
38;2023-03-05;1285915,00;5,00;163,00;0,39;3,07;12,68;0
38;2023-03-06;1285915,00;122,00;1431,00;9,49;8,53;111,28;0
38;2023-03-07;1285915,00;73,00;880,00;5,68;8,30;68,43;0
38;2023-03-08;1285915,00;92,00;925,00;7,15;9,95;71,93;0
38;2023-03-09;1285915,00;92,00;533,00;7,15;17,26;41,45;0
38;2023-03-10;1285915,00;96,00;642,00;7,47;14,95;49,93;0
38;2023-03-11;1285915,00;66,00;703,00;5,13;9,39;54,67;0
38;2023-03-12;1285915,00;13,00;147,00;1,01;8,84;11,43;0
38;2023-03-13;1285915,00;157,00;1186,00;12,21;13,24;92,23;0
38;2023-03-14;1285915,00;104,00;831,00;8,09;12,52;64,62;0
38;2023-03-15;1285915,00;104,00;717,00;8,09;14,50;55,76;0
38;2023-03-16;1285915,00;99,00;493,00;7,70;20,08;38,34;0
38;2023-03-17;1285915,00;96,00;566,00;7,47;16,96;44,02;0
38;2023-03-18;1285915,00;64,00;607,00;4,98;10,54;47,20;0
38;2023-03-19;1285915,00;9,00;94,00;0,70;9,57;7,31;0
38;2023-03-20;1285915,00;130,00;1023,00;10,11;12,71;79,55;0
38;2023-03-21;1285915,00;148,00;804,00;11,51;18,41;62,52;0
38;2023-03-22;1285915,00;130,00;742,00;10,11;17,52;57,70;0
38;2023-03-23;1285915,00;123,00;482,00;9,57;25,52;37,48;0
38;2023-03-24;1285915,00;117,00;548,00;9,10;21,35;42,62;0
38;2023-03-25;1285915,00;80,00;601,00;6,22;13,31;46,74;0
38;2023-03-26;1285915,00;19,00;103,00;1,48;18,45;8,01;0
38;2023-03-27;1285915,00;176,00;996,00;13,69;17,67;77,45;0
38;2023-03-28;1285915,00;131,00;723,00;10,19;18,12;56,22;0
38;2023-03-29;1285915,00;113,00;659,00;8,79;17,15;51,25;0
38;2023-03-30;1285915,00;131,00;547,00;10,19;23,95;42,54;0
38;2023-03-31;1285915,00;117,00;561,00;9,10;20,86;43,63;0
39;2023-03-01;257128,00;3,00;181,00;1,17;1,66;70,39;0
39;2023-03-02;257128,00;8,00;121,00;3,11;6,61;47,06;0
39;2023-03-03;257128,00;6,00;141,00;2,33;4,26;54,84;0
39;2023-03-04;257128,00;8,00;213,00;3,11;3,76;82,84;0
39;2023-03-05;257128,00;2,00;47,00;0,78;4,26;18,28;0
39;2023-03-06;257128,00;22,00;310,00;8,56;7,10;120,56;0
39;2023-03-07;257128,00;8,00;235,00;3,11;3,40;91,39;0
39;2023-03-08;257128,00;17,00;185,00;6,61;9,19;71,95;0
39;2023-03-09;257128,00;11,00;141,00;4,28;7,80;54,84;0
39;2023-03-10;257128,00;15,00;163,00;5,83;9,20;63,39;0
39;2023-03-11;257128,00;17,00;195,00;6,61;8,72;75,84;0
39;2023-03-12;257128,00;1,00;59,00;0,39;1,69;22,95;0
39;2023-03-13;257128,00;27,00;270,00;10,50;10,00;105,01;0
39;2023-03-14;257128,00;16,00;230,00;6,22;6,96;89,45;0
39;2023-03-15;257128,00;14,00;179,00;5,44;7,82;69,62;0
39;2023-03-16;257128,00;15,00;132,00;5,83;11,36;51,34;0
39;2023-03-17;257128,00;19,00;136,00;7,39;13,97;52,89;0
39;2023-03-18;257128,00;10,00;143,00;3,89;6,99;55,61;0
39;2023-03-19;257128,00;3,00;44,00;1,17;6,82;17,11;0
39;2023-03-20;257128,00;32,00;293,00;12,45;10,92;113,95;0
39;2023-03-21;257128,00;26,00;214,00;10,11;12,15;83,23;0
39;2023-03-22;257128,00;24,00;151,00;9,33;15,89;58,73;0
39;2023-03-23;257128,00;13,00;115,00;5,06;11,30;44,72;0
39;2023-03-24;257128,00;28,00;146,00;10,89;19,18;56,78;0
39;2023-03-25;257128,00;11,00;137,00;4,28;8,03;53,28;0
39;2023-03-26;257128,00;4,00;33,00;1,56;12,12;12,83;0
39;2023-03-27;257128,00;43,00;222,00;16,72;19,37;86,34;0
39;2023-03-28;257128,00;25,00;172,00;9,72;14,53;66,89;0
39;2023-03-29;257128,00;26,00;161,00;10,11;16,15;62,61;0
39;2023-03-30;257128,00;30,00;123,00;11,67;24,39;47,84;0
39;2023-03-31;257128,00;26,00;139,00;10,11;18,71;54,06;0
40;2023-03-01;422332,00;19,00;392,00;4,50;4,85;92,82;0
40;2023-03-02;422332,00;9,00;210,00;2,13;4,29;49,72;0
40;2023-03-03;422332,00;26,00;306,00;6,16;8,50;72,45;0
40;2023-03-04;422332,00;16,00;340,00;3,79;4,71;80,51;0
40;2023-03-05;422332,00;6,00;103,00;1,42;5,83;24,39;0
40;2023-03-06;422332,00;39,00;554,00;9,23;7,04;131,18;0
40;2023-03-07;422332,00;40,00;462,00;9,47;8,66;109,39;0
40;2023-03-08;422332,00;40,00;370,00;9,47;10,81;87,61;0
40;2023-03-09;422332,00;37,00;247,00;8,76;14,98;58,48;0
40;2023-03-10;422332,00;50,00;327,00;11,84;15,29;77,43;0
40;2023-03-11;422332,00;18,00;339,00;4,26;5,31;80,27;0
40;2023-03-12;422332,00;9,00;82,00;2,13;10,98;19,42;0
40;2023-03-13;422332,00;59,00;565,00;13,97;10,44;133,78;0
40;2023-03-14;422332,00;53,00;406,00;12,55;13,05;96,13;0
40;2023-03-15;422332,00;35,00;378,00;8,29;9,26;89,50;0
40;2023-03-16;422332,00;24,00;183,00;5,68;13,11;43,33;0
40;2023-03-17;422332,00;42,00;265,00;9,94;15,85;62,75;0
40;2023-03-18;422332,00;23,00;313,00;5,45;7,35;74,11;0
40;2023-03-19;422332,00;7,00;74,00;1,66;9,46;17,52;0
40;2023-03-20;422332,00;61,00;492,00;14,44;12,40;116,50;0
40;2023-03-21;422332,00;54,00;346,00;12,79;15,61;81,93;0
40;2023-03-22;422332,00;42,00;304,00;9,94;13,82;71,98;0
40;2023-03-23;422332,00;37,00;217,00;8,76;17,05;51,38;0
40;2023-03-24;422332,00;24,00;198,00;5,68;12,12;46,88;0
40;2023-03-25;422332,00;25,00;290,00;5,92;8,62;68,67;0
40;2023-03-26;422332,00;7,00;66,00;1,66;10,61;15,63;0
40;2023-03-27;422332,00;65,00;459,00;15,39;14,16;108,68;0
40;2023-03-28;422332,00;47,00;319,00;11,13;14,73;75,53;0
40;2023-03-29;422332,00;56,00;314,00;13,26;17,83;74,35;0
40;2023-03-30;422332,00;45,00;195,00;10,66;23,08;46,17;0
40;2023-03-31;422332,00;49,00;228,00;11,60;21,49;53,99;0
41;2023-03-01;325598,00;14,00;238,00;4,30;5,88;73,10;0
41;2023-03-02;325598,00;7,00;106,00;2,15;6,60;32,56;0
41;2023-03-03;325598,00;10,00;216,00;3,07;4,63;66,34;0
41;2023-03-04;325598,00;7,00;213,00;2,15;3,29;65,42;0
41;2023-03-05;325598,00;4,00;61,00;1,23;6,56;18,73;0
41;2023-03-06;325598,00;16,00;348,00;4,91;4,60;106,88;0
41;2023-03-07;325598,00;25,00;230,00;7,68;10,87;70,64;0
41;2023-03-08;325598,00;18,00;231,00;5,53;7,79;70,95;0
41;2023-03-09;325598,00;22,00;158,00;6,76;13,92;48,53;0
41;2023-03-10;325598,00;20,00;226,00;6,14;8,85;69,41;0
41;2023-03-11;325598,00;15,00;183,00;4,61;8,20;56,20;0
41;2023-03-12;325598,00;1,00;58,00;0,31;1,72;17,81;0
41;2023-03-13;325598,00;25,00;350,00;7,68;7,14;107,49;0
41;2023-03-14;325598,00;29,00;241,00;8,91;12,03;74,02;0
41;2023-03-15;325598,00;32,00;218,00;9,83;14,68;66,95;0
41;2023-03-16;325598,00;22,00;179,00;6,76;12,29;54,98;0
41;2023-03-17;325598,00;30,00;216,00;9,21;13,89;66,34;0
41;2023-03-18;325598,00;31,00;195,00;9,52;15,90;59,89;0
41;2023-03-19;325598,00;6,00;59,00;1,84;10,17;18,12;0
41;2023-03-20;325598,00;71,00;363,00;21,81;19,56;111,49;0
41;2023-03-21;325598,00;35,00;254,00;10,75;13,78;78,01;0
41;2023-03-22;325598,00;40,00;247,00;12,29;16,19;75,86;0
41;2023-03-23;325598,00;44,00;181,00;13,51;24,31;55,59;0
41;2023-03-24;325598,00;36,00;217,00;11,06;16,59;66,65;0
41;2023-03-25;325598,00;14,00;170,00;4,30;8,24;52,21;0
41;2023-03-26;325598,00;10,00;62,00;3,07;16,13;19,04;0
41;2023-03-27;325598,00;72,00;367,00;22,11;19,62;112,72;0
41;2023-03-28;325598,00;53,00;268,00;16,28;19,78;82,31;0
41;2023-03-29;325598,00;47,00;253,00;14,43;18,58;77,70;0
41;2023-03-30;325598,00;50,00;177,00;15,36;28,25;54,36;0
41;2023-03-31;325598,00;43,00;246,00;13,21;17,48;75,55;0
42;2023-03-01;767549,00;37,00;819,00;4,82;4,52;106,70;0
42;2023-03-02;767549,00;37,00;434,00;4,82;8,53;56,54;0
42;2023-03-03;767549,00;30,00;615,00;3,91;4,88;80,13;0
42;2023-03-04;767549,00;24,00;831,00;3,13;2,89;108,27;0
42;2023-03-05;767549,00;7,00;203,00;0,91;3,45;26,45;0
42;2023-03-06;767549,00;69,00;1180,00;8,99;5,85;153,74;0
42;2023-03-07;767549,00;39,00;833,00;5,08;4,68;108,53;0
42;2023-03-08;767549,00;46,00;885,00;5,99;5,20;115,30;0
42;2023-03-09;767549,00;51,00;495,00;6,64;10,30;64,49;0
42;2023-03-10;767549,00;43,00;706,00;5,60;6,09;91,98;0
42;2023-03-11;767549,00;43,00;840,00;5,60;5,12;109,44;0
42;2023-03-12;767549,00;13,00;219,00;1,69;5,94;28,53;0
42;2023-03-13;767549,00;84,00;1145,00;10,94;7,34;149,18;0
42;2023-03-14;767549,00;67,00;863,00;8,73;7,76;112,44;0
42;2023-03-15;767549,00;60,00;820,00;7,82;7,32;106,83;0
42;2023-03-16;767549,00;72,00;504,00;9,38;14,29;65,66;0
42;2023-03-17;767549,00;56,00;649,00;7,30;8,63;84,55;0
42;2023-03-18;767549,00;39,00;776,00;5,08;5,03;101,10;0
42;2023-03-19;767549,00;18,00;185,00;2,35;9,73;24,10;0
42;2023-03-20;767549,00;100,00;1135,00;13,03;8,81;147,87;0
42;2023-03-21;767549,00;93,00;828,00;12,12;11,23;107,88;0
42;2023-03-22;767549,00;63,00;750,00;8,21;8,40;97,71;0
42;2023-03-23;767549,00;73,00;466,00;9,51;15,67;60,71;0
42;2023-03-24;767549,00;61,00;560,00;7,95;10,89;72,96;0
42;2023-03-25;767549,00;50,00;724,00;6,51;6,91;94,33;0
42;2023-03-26;767549,00;15,00;175,00;1,95;8,57;22,80;0
42;2023-03-27;767549,00;116,00;981,00;15,11;11,82;127,81;0
42;2023-03-28;767549,00;96,00;785,00;12,51;12,23;102,27;0
42;2023-03-29;767549,00;95,00;686,00;12,38;13,85;89,38;0
42;2023-03-30;767549,00;83,00;458,00;10,81;18,12;59,67;0
42;2023-03-31;767549,00;109,00;567,00;14,20;19,22;73,87;0
43;2023-03-01;227224,00;17,00;287,00;7,48;5,92;126,31;0
43;2023-03-02;227224,00;8,00;113,00;3,52;7,08;49,73;0
43;2023-03-03;227224,00;11,00;188,00;4,84;5,85;82,74;0
43;2023-03-04;227224,00;7,00;268,00;3,08;2,61;117,95;0
43;2023-03-05;227224,00;11,00;77,00;4,84;14,29;33,89;0
43;2023-03-06;227224,00;19,00;351,00;8,36;5,41;154,47;0
43;2023-03-07;227224,00;22,00;299,00;9,68;7,36;131,59;0
43;2023-03-08;227224,00;16,00;261,00;7,04;6,13;114,86;0
43;2023-03-09;227224,00;20,00;149,00;8,80;13,42;65,57;0
43;2023-03-10;227224,00;28,00;185,00;12,32;15,14;81,42;0
43;2023-03-11;227224,00;20,00;250,00;8,80;8,00;110,02;0
43;2023-03-12;227224,00;9,00;71,00;3,96;12,68;31,25;0
43;2023-03-13;227224,00;42,00;384,00;18,48;10,94;169,00;0
43;2023-03-14;227224,00;42,00;324,00;18,48;12,96;142,59;0
43;2023-03-15;227224,00;32,00;252,00;14,08;12,70;110,90;0
43;2023-03-16;227224,00;25,00;151,00;11,00;16,56;66,45;0
43;2023-03-17;227224,00;27,00;175,00;11,88;15,43;77,02;0
43;2023-03-18;227224,00;24,00;208,00;10,56;11,54;91,54;0
43;2023-03-19;227224,00;6,00;45,00;2,64;13,33;19,80;0
43;2023-03-20;227224,00;42,00;327,00;18,48;12,84;143,91;0
43;2023-03-21;227224,00;41,00;220,00;18,04;18,64;96,82;0
43;2023-03-22;227224,00;28,00;208,00;12,32;13,46;91,54;0
43;2023-03-23;227224,00;21,00;147,00;9,24;14,29;64,69;0
43;2023-03-24;227224,00;38,00;148,00;16,72;25,68;65,13;0
43;2023-03-25;227224,00;29,00;180,00;12,76;16,11;79,22;0
43;2023-03-26;227224,00;5,00;36,00;2,20;13,89;15,84;0
43;2023-03-27;227224,00;41,00;295,00;18,04;13,90;129,83;0
43;2023-03-28;227224,00;33,00;198,00;14,52;16,67;87,14;0
43;2023-03-29;227224,00;37,00;205,00;16,28;18,05;90,22;0
43;2023-03-30;227224,00;40,00;152,00;17,60;26,32;66,89;0
43;2023-03-31;227224,00;31,00;153,00;13,64;20,26;67,33;0
44;2023-03-01;1478101,00;55,00;391,00;3,72;14,07;26,45;0
44;2023-03-02;1478101,00;44,00;274,00;2,98;16,06;18,54;0
44;2023-03-03;1478101,00;34,00;324,00;2,30;10,49;21,92;0
44;2023-03-04;1478101,00;27,00;297,00;1,83;9,09;20,09;0
44;2023-03-05;1478101,00;6,00;92,00;0,41;6,52;6,22;0
44;2023-03-06;1478101,00;84,00;520,00;5,68;16,15;35,18;0
44;2023-03-07;1478101,00;90,00;445,00;6,09;20,22;30,11;0
44;2023-03-08;1478101,00;80,00;437,00;5,41;18,31;29,56;0
44;2023-03-09;1478101,00;80,00;319,00;5,41;25,08;21,58;0
44;2023-03-10;1478101,00;69,00;393,00;4,67;17,56;26,59;0
44;2023-03-11;1478101,00;49,00;322,00;3,32;15,22;21,78;0
44;2023-03-12;1478101,00;7,00;81,00;0,47;8,64;5,48;0
44;2023-03-13;1478101,00;139,00;624,00;9,40;22,28;42,22;0
44;2023-03-14;1478101,00;111,00;486,00;7,51;22,84;32,88;0
44;2023-03-15;1478101,00;93,00;436,00;6,29;21,33;29,50;0
44;2023-03-16;1478101,00;99,00;399,00;6,70;24,81;26,99;0
44;2023-03-17;1478101,00;87,00;400,00;5,89;21,75;27,06;0
44;2023-03-18;1478101,00;69,00;327,00;4,67;21,10;22,12;0
44;2023-03-19;1478101,00;10,00;66,00;0,68;15,15;4,47;0
44;2023-03-20;1478101,00;178,00;689,00;12,04;25,83;46,61;0
44;2023-03-21;1478101,00;116,00;466,00;7,85;24,89;31,53;0
44;2023-03-22;1478101,00;108,00;439,00;7,31;24,60;29,70;0
44;2023-03-23;1478101,00;100,00;379,00;6,77;26,39;25,64;0
44;2023-03-24;1478101,00;90,00;403,00;6,09;22,33;27,26;0
44;2023-03-25;1478101,00;57,00;318,00;3,86;17,92;21,51;0
44;2023-03-26;1478101,00;4,00;52,00;0,27;7,69;3,52;0
44;2023-03-27;1478101,00;137,00;613,00;9,27;22,35;41,47;0
44;2023-03-28;1478101,00;91,00;400,00;6,16;22,75;27,06;0
44;2023-03-29;1478101,00;116,00;414,00;7,85;28,02;28,01;0
44;2023-03-30;1478101,00;95,00;396,00;6,43;23,99;26,79;0
44;2023-03-31;1478101,00;86,00;393,00;5,82;21,88;26,59;0
45;2023-03-01;686200,00;25,00;389,00;3,64;6,43;56,69;0
45;2023-03-02;686200,00;22,00;167,00;3,21;13,17;24,34;0
45;2023-03-03;686200,00;26,00;280,00;3,79;9,29;40,80;0
45;2023-03-04;686200,00;21,00;382,00;3,06;5,50;55,67;0
45;2023-03-05;686200,00;9,00;67,00;1,31;13,43;9,76;0
45;2023-03-06;686200,00;70,00;554,00;10,20;12,64;80,73;0
45;2023-03-07;686200,00;37,00;457,00;5,39;8,10;66,60;0
45;2023-03-08;686200,00;58,00;331,00;8,45;17,52;48,24;0
45;2023-03-09;686200,00;39,00;213,00;5,68;18,31;31,04;0
45;2023-03-10;686200,00;54,00;267,00;7,87;20,22;38,91;0
45;2023-03-11;686200,00;33,00;317,00;4,81;10,41;46,20;0
45;2023-03-12;686200,00;7,00;38,00;1,02;18,42;5,54;0
45;2023-03-13;686200,00;93,00;519,00;13,55;17,92;75,63;0
45;2023-03-14;686200,00;58,00;334,00;8,45;17,37;48,67;0
45;2023-03-15;686200,00;64,00;385,00;9,33;16,62;56,11;0
45;2023-03-16;686200,00;60,00;224,00;8,74;26,79;32,64;0
45;2023-03-17;686200,00;72,00;302,00;10,49;23,84;44,01;0
45;2023-03-18;686200,00;41,00;338,00;5,97;12,13;49,26;0
45;2023-03-19;686200,00;10,00;58,00;1,46;17,24;8,45;0
45;2023-03-20;686200,00;124,00;531,00;18,07;23,35;77,38;0
45;2023-03-21;686200,00;83,00;376,00;12,10;22,07;54,79;0
45;2023-03-22;686200,00;83,00;314,00;12,10;26,43;45,76;0
45;2023-03-23;686200,00;65,00;241,00;9,47;26,97;35,12;0
45;2023-03-24;686200,00;70,00;295,00;10,20;23,73;42,99;0
45;2023-03-25;686200,00;49,00;297,00;7,14;16,50;43,28;0
45;2023-03-26;686200,00;7,00;33,00;1,02;21,21;4,81;0
45;2023-03-27;686200,00;135,00;477,00;19,67;28,30;69,51;0
45;2023-03-28;686200,00;88,00;356,00;12,82;24,72;51,88;0
45;2023-03-29;686200,00;74,00;331,00;10,78;22,36;48,24;0
45;2023-03-30;686200,00;98,00;307,00;14,28;31,92;44,74;0
45;2023-03-31;686200,00;64,00;269,00;9,33;23,79;39,20;0
46;2023-03-01;174522,00;2,00;59,00;1,15;3,39;33,81;0
46;2023-03-02;174522,00;4,00;32,00;2,29;12,50;18,34;0
46;2023-03-03;174522,00;4,00;58,00;2,29;6,90;33,23;0
46;2023-03-04;174522,00;6,00;91,00;3,44;6,59;52,14;0
46;2023-03-05;174522,00;1,00;16,00;0,57;6,25;9,17;0
46;2023-03-06;174522,00;7,00;108,00;4,01;6,48;61,88;0
46;2023-03-07;174522,00;7,00;90,00;4,01;7,78;51,57;0
46;2023-03-08;174522,00;6,00;72,00;3,44;8,33;41,26;0
46;2023-03-09;174522,00;2,00;38,00;1,15;5,26;21,77;0
46;2023-03-10;174522,00;2,00;53,00;1,15;3,77;30,37;0
46;2023-03-11;174522,00;12,00;67,00;6,88;17,91;38,39;0
46;2023-03-12;174522,00;2,00;12,00;1,15;16,67;6,88;0
46;2023-03-13;174522,00;15,00;96,00;8,59;15,62;55,01;0
46;2023-03-14;174522,00;11,00;74,00;6,30;14,86;42,40;0
46;2023-03-15;174522,00;3,00;52,00;1,72;5,77;29,80;0
46;2023-03-16;174522,00;3,00;24,00;1,72;12,50;13,75;0
46;2023-03-17;174522,00;8,00;42,00;4,58;19,05;24,07;0
46;2023-03-18;174522,00;0,00;45,00;0,00;0,00;25,78;0
46;2023-03-19;174522,00;0,00;9,00;0,00;0,00;5,16;0
46;2023-03-20;174522,00;8,00;80,00;4,58;10,00;45,84;0
46;2023-03-21;174522,00;4,00;64,00;2,29;6,25;36,67;0
46;2023-03-22;174522,00;6,00;48,00;3,44;12,50;27,50;0
46;2023-03-23;174522,00;6,00;33,00;3,44;18,18;18,91;0
46;2023-03-24;174522,00;9,00;52,00;5,16;17,31;29,80;0
46;2023-03-25;174522,00;14,00;54,00;8,02;25,93;30,94;0
46;2023-03-26;174522,00;3,00;10,00;1,72;30,00;5,73;0
46;2023-03-27;174522,00;13,00;69,00;7,45;18,84;39,54;0
46;2023-03-28;174522,00;16,00;60,00;9,17;26,67;34,38;0
46;2023-03-29;174522,00;8,00;65,00;4,58;12,31;37,24;0
46;2023-03-30;174522,00;11,00;42,00;6,30;26,19;24,07;0
46;2023-03-31;174522,00;11,00;43,00;6,30;25,58;24,64;0
47;2023-03-01;329135,00;19,00;345,00;5,77;5,51;104,82;0
47;2023-03-02;329135,00;7,00;181,00;2,13;3,87;54,99;0
47;2023-03-03;329135,00;14,00;228,00;4,25;6,14;69,27;0
47;2023-03-04;329135,00;10,00;312,00;3,04;3,21;94,79;0
47;2023-03-05;329135,00;4,00;97,00;1,22;4,12;29,47;0
47;2023-03-06;329135,00;39,00;564,00;11,85;6,91;171,36;0
47;2023-03-07;329135,00;27,00;502,00;8,20;5,38;152,52;0
47;2023-03-08;329135,00;28,00;351,00;8,51;7,98;106,64;0
47;2023-03-09;329135,00;26,00;237,00;7,90;10,97;72,01;0
47;2023-03-10;329135,00;18,00;241,00;5,47;7,47;73,22;0
47;2023-03-11;329135,00;22,00;343,00;6,68;6,41;104,21;0
47;2023-03-12;329135,00;4,00;117,00;1,22;3,42;35,55;0
47;2023-03-13;329135,00;44,00;525,00;13,37;8,38;159,51;0
47;2023-03-14;329135,00;25,00;341,00;7,60;7,33;103,60;0
47;2023-03-15;329135,00;27,00;318,00;8,20;8,49;96,62;0
47;2023-03-16;329135,00;16,00;191,00;4,86;8,38;58,03;0
47;2023-03-17;329135,00;19,00;218,00;5,77;8,72;66,23;0
47;2023-03-18;329135,00;18,00;297,00;5,47;6,06;90,24;0
47;2023-03-19;329135,00;5,00;106,00;1,52;4,72;32,21;0
47;2023-03-20;329135,00;37,00;485,00;11,24;7,63;147,36;0
47;2023-03-21;329135,00;26,00;298,00;7,90;8,72;90,54;0
47;2023-03-22;329135,00;16,00;276,00;4,86;5,80;83,86;0
47;2023-03-23;329135,00;24,00;169,00;7,29;14,20;51,35;0
47;2023-03-24;329135,00;28,00;199,00;8,51;14,07;60,46;0
47;2023-03-25;329135,00;10,00;263,00;3,04;3,80;79,91;0
47;2023-03-26;329135,00;18,00;95,00;5,47;18,95;28,86;0
47;2023-03-27;329135,00;21,00;392,00;6,38;5,36;119,10;0
47;2023-03-28;329135,00;30,00;264,00;9,11;11,36;80,21;0
47;2023-03-29;329135,00;22,00;264,00;6,68;8,33;80,21;0
47;2023-03-30;329135,00;16,00;118,00;4,86;13,56;35,85;0
47;2023-03-31;329135,00;17,00;142,00;5,17;11,97;43,14;0
48;2023-03-01;76573,00;1,00;38,00;1,31;2,63;49,63;0
48;2023-03-02;76573,00;2,00;21,00;2,61;9,52;27,42;0
48;2023-03-03;76573,00;2,00;33,00;2,61;6,06;43,10;0
48;2023-03-04;76573,00;0,00;41,00;0,00;0,00;53,54;0
48;2023-03-05;76573,00;0,00;7,00;0,00;0,00;9,14;0
48;2023-03-06;76573,00;6,00;78,00;7,84;7,69;101,86;0
48;2023-03-07;76573,00;3,00;53,00;3,92;5,66;69,21;0
48;2023-03-08;76573,00;1,00;48,00;1,31;2,08;62,69;0
48;2023-03-09;76573,00;1,00;19,00;1,31;5,26;24,81;0
48;2023-03-10;76573,00;1,00;39,00;1,31;2,56;50,93;0
48;2023-03-11;76573,00;3,00;41,00;3,92;7,32;53,54;0
48;2023-03-12;76573,00;1,00;9,00;1,31;11,11;11,75;0
48;2023-03-13;76573,00;5,00;74,00;6,53;6,76;96,64;0
48;2023-03-14;76573,00;4,00;48,00;5,22;8,33;62,69;0
48;2023-03-15;76573,00;2,00;43,00;2,61;4,65;56,16;0
48;2023-03-16;76573,00;5,00;18,00;6,53;27,78;23,51;0
48;2023-03-17;76573,00;1,00;24,00;1,31;4,17;31,34;0
48;2023-03-18;76573,00;0,00;33,00;0,00;0,00;43,10;0
48;2023-03-19;76573,00;0,00;9,00;0,00;0,00;11,75;0
48;2023-03-20;76573,00;7,00;68,00;9,14;10,29;88,80;0
48;2023-03-21;76573,00;0,00;36,00;0,00;0,00;47,01;0
48;2023-03-22;76573,00;2,00;27,00;2,61;7,41;35,26;0
48;2023-03-23;76573,00;1,00;14,00;1,31;7,14;18,28;0
48;2023-03-24;76573,00;10,00;44,00;13,06;22,73;57,46;0
48;2023-03-25;76573,00;4,00;37,00;5,22;10,81;48,32;0
48;2023-03-26;76573,00;0,00;8,00;0,00;0,00;10,45;0
48;2023-03-27;76573,00;9,00;60,00;11,75;15,00;78,36;0
48;2023-03-28;76573,00;4,00;42,00;5,22;9,52;54,85;0
48;2023-03-29;76573,00;5,00;39,00;6,53;12,82;50,93;0
48;2023-03-30;76573,00;4,00;17,00;5,22;23,53;22,20;0
48;2023-03-31;76573,00;10,00;30,00;13,06;33,33;39,18;0
49;2023-03-01;825241,00;22,00;415,00;2,67;5,30;50,29;0
49;2023-03-02;825241,00;19,00;260,00;2,30;7,31;31,51;0
49;2023-03-03;825241,00;15,00;288,00;1,82;5,21;34,90;0
49;2023-03-04;825241,00;14,00;378,00;1,70;3,70;45,80;0
49;2023-03-05;825241,00;2,00;127,00;0,24;1,57;15,39;0
49;2023-03-06;825241,00;41,00;582,00;4,97;7,04;70,52;0
49;2023-03-07;825241,00;21,00;396,00;2,54;5,30;47,99;0
49;2023-03-08;825241,00;38,00;365,00;4,60;10,41;44,23;0
49;2023-03-09;825241,00;25,00;235,00;3,03;10,64;28,48;0
49;2023-03-10;825241,00;30,00;244,00;3,64;12,30;29,57;0
